date,token,open_usd,high_usd,low_usd,close_usd,volume_usd,source
2024-06-20,ARB,1.1848,1.2333,1.1173,1.2835,3791708210.14,coinmarketcap
2024-06-20,OP,1.9485,2.2639,1.9598,2.157,3659828170.32,coingecko
2024-06-20,BNB,416.0876,467.9657,412.6404,388.9401,1554970948.31,coingecko
2024-06-20,LINK,18.5966,19.7361,16.4324,17.8811,409226495.9,coinmarketcap
2024-06-21,ETH,3284.3197,3431.3696,2811.6004,2952.9005,753450040.94,binance
2024-06-21,BTC,69308.4902,71260.176,60094.7129,62468.5762,957096084.81,coingecko
2024-06-21,USDC,1.0387,1.0537,0.8546,0.9262,3848444975.72,binance
2024-06-21,USDT,0.9627,1.0327,0.9004,0.9885,10733272.66,coinmarketcap
2024-06-21,SOL,170.4449,195.6035,169.1518,168.3811,3413625608.13,coingecko
2024-06-21,MATIC,0.8108,0.9597,0.7236,0.917,3496784438.71,coinmarketcap
2024-06-21,ARB,1.141,1.2536,1.0441,1.2339,2897410025.44,binance
2024-06-21,OP,2.0055,2.3929,2.0575,1.9756,3512479895.31,coinmarketcap
2024-06-21,BNB,424.9429,444.973,403.8759,416.746,176855406.99,binance
2024-06-21,LINK,18.5702,20.7603,17.2329,19.1249,2799271976.31,coingecko
2024-06-22,ETH,3165.2596,3489.7864,3037.3216,3266.8978,72984208.52,binance
2024-06-22,BTC,65932.3123,65821.266,57039.4055,69043.9132,2419267971.44,coinmarketcap
2024-06-22,USDC,0.988,1.0321,0.9639,0.9684,2692753862.75,binance
2024-06-22,USDT,0.9657,1.0006,0.9487,1.0685,958273345.13,binance
2024-06-22,SOL,176.9743,182.7898,165.5448,173.1956,2055616867.5,binance
2024-06-22,MATIC,0.8223,0.9598,0.7275,0.8241,2364941231.58,binance
2024-06-22,ARB,1.2136,1.2212,1.1551,1.2718,3365477951.95,coingecko
2024-06-22,OP,2.0787,2.2136,2.0034,2.0904,1115256370.96,binance
2024-06-22,BNB,420.1915,475.3915,398.5142,420.5681,2655824349.63,coingecko
2024-06-22,LINK,18.4799,18.8702,16.4657,19.8567,4199757782.5,binance
2024-06-23,ETH,3116.8214,3620.1621,3153.5226,2981.5409,402178569.47,coingecko
2024-06-23,BTC,68807.8251,70401.9164,56494.0654,60606.5787,1240032135.55,coingecko
2024-06-23,USDC,0.991,1.0347,0.9584,0.9527,4442612189.03,binance
2024-06-23,USDT,1.0438,1.0817,0.9749,0.9234,3820300356.9,binance
2024-06-23,SOL,170.3547,198.08,156.6,161.1192,3192359631.05,coinmarketcap
2024-06-23,MATIC,0.8164,0.8952,0.7503,0.8166,2219695883.21,coinmarketcap
2024-06-23,ARB,1.1921,1.2808,1.0907,1.1552,4827689064.86,coingecko
2024-06-23,OP,2.2502,2.1577,1.9753,2.0746,4757863521.43,binance
2024-06-23,BNB,386.722,437.1139,389.1142,405.5211,3204360290.92,coingecko
2024-06-23,LINK,19.2956,20.0469,16.1372,18.5306,3996082955.38,binance
2024-06-24,ETH,3200.9249,3566.7318,2812.7837,3184.3432,628070580.69,coingecko
2024-06-24,BTC,60565.4941,66993.1963,64224.5369,60528.5882,4860117987.9,coinmarketcap
2024-06-24,USDC,1.0624,1.1054,0.897,0.9585,4852600003.47,binance
2024-06-24,USDT,1.0227,1.0248,0.9989,0.9229,2501919971.97,coinmarketcap
2024-06-24,SOL,183.0926,196.358,151.3248,165.1566,3833715505.0,coingecko
2024-06-24,MATIC,0.799,0.9471,0.8163,0.8009,203337855.63,coinmarketcap
2024-06-24,ARB,1.267,1.3056,1.1361,1.1496,320653803.55,coinmarketcap
2024-06-24,OP,2.168,2.3193,1.9001,2.154,2098756019.17,binance
2024-06-24,BNB,423.9214,468.2154,412.7246,391.9432,2048217333.26,binance
2024-06-24,LINK,19.5399,21.267,15.742,19.2174,4838017966.1,coingecko
2024-06-25,ETH,3130.0624,3401.1907,2921.0618,3117.1099,996688921.82,coingecko
2024-06-25,BTC,67796.9477,70219.1869,63507.5908,60922.9917,676734371.66,coinmarketcap
2024-06-25,USDC,1.0531,1.0376,0.9284,1.0255,237463423.55,binance
2024-06-25,USDT,1.0591,1.0899,0.8575,0.9286,2322495099.64,coingecko
2024-06-25,SOL,161.613,189.7411,154.9886,165.6618,4987654331.0,coingecko
2024-06-25,MATIC,0.8536,0.8654,0.8445,0.7829,588432737.46,coinmarketcap
2024-06-25,ARB,1.2825,1.2353,1.1435,1.205,4380713126.0,coinmarketcap
2024-06-25,OP,2.1706,2.4061,1.9634,1.9741,4314552652.33,coinmarketcap
2024-06-25,BNB,416.4817,425.7015,385.5443,392.6375,1775328659.57,coinmarketcap
2024-06-25,LINK,17.9264,20.1487,16.9874,18.4929,653167909.74,coingecko
2024-06-26,ETH,3146.3051,3624.6648,3152.922,3003.9897,1454558701.4,binance
2024-06-26,BTC,69806.9521,69425.2626,63367.8465,64505.2356,4169493152.97,binance
2024-06-26,USDC,1.035,1.1166,0.906,1.0219,4598209728.17,coinmarketcap
2024-06-26,USDT,1.0263,1.1437,0.9151,0.9544,3742271624.91,coingecko
2024-06-26,SOL,180.6825,192.7032,167.4552,187.3913,3086323240.17,coingecko
2024-06-26,MATIC,0.8073,0.9432,0.7971,0.8838,3896355889.57,binance
2024-06-26,ARB,1.1109,1.3419,1.0289,1.1098,3829516420.92,coinmarketcap
2024-06-26,OP,1.9707,2.3618,1.9924,2.0026,2663330514.18,coinmarketcap
2024-06-26,BNB,415.3209,453.1509,360.8775,390.6434,2894356790.12,binance
2024-06-26,LINK,19.5298,20.1604,17.8777,17.7991,3376454572.09,binance
2024-06-27,ETH,2968.2834,3333.0234,2725.129,3128.5964,1055909694.62,binance
2024-06-27,BTC,64052.5636,68865.1197,55821.3775,64123.5454,3424842119.69,binance
2024-06-27,USDC,1.0149,1.0222,0.9783,0.9526,122432524.69,coingecko
2024-06-27,USDT,1.0721,1.0466,0.9496,1.0059,1254905809.36,coinmarketcap
2024-06-27,SOL,184.1121,198.4938,151.2013,180.163,2143928203.48,coinmarketcap
2024-06-27,MATIC,0.8635,0.9469,0.8067,0.8846,3121645505.15,coingecko
2024-06-27,ARB,1.1432,1.3597,1.1091,1.1369,1954111847.78,coingecko
2024-06-27,OP,2.1321,2.2592,1.8947,2.2432,1790549951.91,binance
2024-06-27,BNB,440.5555,463.2015,413.4854,433.0311,703388627.5,coinmarketcap
2024-06-27,LINK,19.6913,19.5294,17.6013,18.535,309348103.51,binance
2024-06-28,ETH,3111.3719,3394.1362,2999.4453,3227.6592,2563712631.16,coingecko
2024-06-28,BTC,66068.6619,69647.0413,58625.5297,67688.6488,2679635861.89,coinmarketcap
2024-06-28,USDC,0.99,1.0129,0.8755,1.0315,2742632549.11,binance
2024-06-28,USDT,0.9791,1.0137,0.9301,1.0103,3267581948.5,coingecko
2024-06-28,SOL,177.7438,197.329,157.8423,168.7509,841982843.63,binance
2024-06-28,MATIC,0.8827,0.8716,0.7599,0.9002,386385061.94,binance
2024-06-28,ARB,1.1194,1.375,1.0863,1.2182,2312465616.05,binance
2024-06-28,OP,2.1824,2.1886,1.8389,2.2512,1232602704.13,coinmarketcap
2024-06-28,BNB,393.4088,429.1974,367.1715,432.8394,822131252.18,binance
2024-06-28,LINK,19.1923,20.173,16.3143,17.9599,3076558553.15,coinmarketcap
2024-06-29,ETH,3109.2971,3333.0315,3051.9758,3152.5755,36176997.38,coinmarketcap
2024-06-29,BTC,64001.0444,66193.9627,60055.6806,65789.3571,3113502206.66,coinmarketcap
2024-06-29,USDC,0.9303,1.1406,0.9628,1.0251,3663226025.21,coinmarketcap
2024-06-29,USDT,0.9948,1.0006,0.9174,1.0762,1328531934.65,coingecko
2024-06-29,SOL,165.8162,176.3083,152.1607,185.8813,3267200035.62,coinmarketcap
2024-06-29,MATIC,0.8084,0.854,0.7326,0.8866,3593809509.89,coinmarketcap
2024-06-29,ARB,1.1093,1.2118,1.1829,1.2938,3526087218.05,coinmarketcap
2024-06-29,OP,2.1671,2.1346,2.0813,2.005,681577705.07,coingecko
2024-06-29,BNB,418.0613,450.9176,370.4605,451.7293,3913732727.65,coingecko
2024-06-29,LINK,18.8936,19.8386,17.5719,17.2813,4372698121.71,coingecko
2024-06-30,ETH,3018.6391,3481.1887,2764.405,3194.3795,3137922888.28,coinmarketcap
2024-06-30,BTC,62353.8549,68656.6208,56992.8359,67790.5649,804498306.71,binance
2024-06-30,USDC,1.0385,1.0072,0.8768,1.0197,4583210990.52,binance
2024-06-30,USDT,0.968,1.1479,0.9106,0.9655,1356211652.29,binance
2024-06-30,SOL,173.768,199.6765,171.4644,176.0521,1280437551.02,binance
2024-06-30,MATIC,0.8148,0.8751,0.7329,0.9147,1303070356.95,binance
2024-06-30,ARB,1.2396,1.3229,1.1047,1.1546,1874687574.54,coingecko
2024-06-30,OP,2.1937,2.1304,1.8792,2.0577,1545331980.87,binance
2024-06-30,BNB,451.6938,452.9379,407.0526,392.1288,4903141634.54,coinmarketcap
2024-06-30,LINK,17.921,19.1813,16.3878,18.1885,2123078557.43,coinmarketcap
2024-07-01,ETH,3193.9132,3446.636,2820.4428,3089.7021,3079509482.88,binance
2024-07-01,BTC,63473.4875,73548.2225,59769.9606,63487.9118,1232395105.7,binance
2024-07-01,USDC,0.9879,1.1026,0.9705,1.0296,1570799293.17,coingecko
2024-07-01,USDT,1.0559,1.1481,0.9631,0.9503,2589091064.31,binance
2024-07-01,SOL,181.6142,183.3994,159.7635,182.3614,613658263.18,coingecko
2024-07-01,MATIC,0.8777,0.9538,0.7257,0.8558,4792358399.04,coingecko
2024-07-01,ARB,1.2419,1.3138,1.127,1.2788,1713313118.75,coingecko
2024-07-01,OP,2.0179,2.127,2.0669,2.1387,2499157440.96,coingecko
2024-07-01,BNB,444.265,449.2911,379.4542,407.8475,4303672220.35,binance
2024-07-01,LINK,19.1227,20.0251,16.7922,17.355,2445990606.74,coingecko
2024-07-02,ETH,2951.6018,3425.2262,3090.0603,2978.6339,3688663533.59,binance
2024-07-02,BTC,65891.0282,65774.2448,63468.702,68456.7466,3889394150.95,binance
2024-07-02,USDC,0.9486,1.0963,0.9191,1.0071,1520120138.72,coinmarketcap
2024-07-02,USDT,1.0235,1.0752,0.9238,0.9648,1835405148.2,binance
2024-07-02,SOL,188.0027,188.7379,158.0595,178.4069,2919796676.08,binance
2024-07-02,MATIC,0.8836,0.9572,0.7969,0.9024,3360465504.32,binance
2024-07-02,ARB,1.1724,1.3429,1.0683,1.2843,3987817448.87,coingecko
2024-07-02,OP,2.239,2.2973,1.9209,2.0116,222571277.62,binance
2024-07-02,BNB,442.3229,433.0738,394.4208,425.8659,1618603126.03,binance
2024-07-02,LINK,19.5162,18.7006,18.1394,19.1467,884488937.32,coinmarketcap
2024-07-03,ETH,3365.8894,3437.2823,3028.2971,3394.3393,1550603398.45,coingecko
2024-07-03,BTC,69070.6835,70361.356,61801.7476,68732.3824,4200558918.98,binance
2024-07-03,USDC,0.9637,1.0197,0.9489,0.9347,3232006757.68,coingecko
2024-07-03,USDT,1.0765,1.094,0.9128,0.9555,494106344.68,binance
2024-07-03,SOL,162.1544,195.3229,157.8858,178.5309,4808230219.17,binance
2024-07-03,MATIC,0.8198,0.9291,0.807,0.8019,2883329572.63,coingecko
2024-07-03,ARB,1.1401,1.3198,1.1099,1.1634,4459169631.18,coingecko
2024-07-03,OP,2.1166,2.177,2.0286,1.9452,2870704852.66,binance
2024-07-03,BNB,422.7766,446.4174,375.8012,388.8909,4801376751.27,coinmarketcap
2024-07-03,LINK,17.4294,21.0041,16.3113,18.2937,3559333423.72,binance
2024-07-04,ETH,3308.5378,3554.3432,3010.7264,3320.2294,813063126.95,coinmarketcap
2024-07-04,BTC,65923.5521,67394.5437,56828.5069,68242.7141,2999892368.36,coingecko
2024-07-04,USDC,0.9868,1.0908,0.918,0.9709,3351130797.02,coingecko
2024-07-04,USDT,0.9588,1.0048,0.8662,1.0282,347002306.46,coingecko
2024-07-04,SOL,161.8644,177.106,173.0397,170.3177,3145922928.27,binance
2024-07-04,MATIC,0.8635,0.8643,0.8316,0.8165,1279141567.36,coingecko
2024-07-04,ARB,1.1615,1.3427,1.1498,1.1304,2878201390.11,coinmarketcap
2024-07-04,OP,1.9548,2.2062,1.9069,1.9969,1807197947.69,coinmarketcap
2024-07-04,BNB,441.8108,443.7378,392.4414,416.0444,4071852246.7,coinmarketcap
2024-07-04,LINK,18.0155,19.3703,16.8874,19.488,4329794400.29,coingecko
2024-07-05,ETH,3374.0662,3575.0577,3194.1817,3094.8252,3156593866.8,binance
2024-07-05,BTC,59851.6746,72296.563,55949.9682,64780.046,4795898752.08,coinmarketcap
2024-07-05,USDC,1.0297,1.092,0.9905,1.0444,2470179793.94,coingecko
2024-07-05,USDT,0.9443,1.0835,0.9511,0.9517,2768758660.09,coinmarketcap
2024-07-05,SOL,168.3347,182.9828,162.8327,180.6181,2067406347.85,coinmarketcap
2024-07-05,MATIC,0.8305,0.9105,0.78,0.8451,3799550612.81,coingecko
2024-07-05,ARB,1.1363,1.3149,1.1764,1.2468,2264709763.35,coingecko
2024-07-05,OP,2.0009,2.2398,1.9046,2.234,3419568877.62,coingecko
2024-07-05,BNB,416.7511,474.3832,360.8352,407.5418,4018727712.82,coinmarketcap
2024-07-05,LINK,18.0752,21.1708,15.9027,17.2252,4734741451.58,binance
2024-07-06,ETH,3335.0202,3270.0017,2831.3117,3297.7775,4669274829.99,coinmarketcap
2024-07-06,BTC,60355.0816,66108.2241,56845.3174,64837.66,438449388.52,binance
2024-07-06,USDC,1.0035,1.0898,0.9283,0.9552,4180205336.29,coingecko
2024-07-06,USDT,0.9443,1.0198,0.8713,1.0786,1285481821.57,coingecko
2024-07-06,SOL,178.4176,176.4964,160.2729,165.8811,726183854.71,binance
2024-07-06,MATIC,0.8144,0.87,0.7656,0.873,4670745619.7,coinmarketcap
2024-07-06,ARB,1.2912,1.2405,1.0465,1.2678,3198632856.63,coinmarketcap
2024-07-06,OP,2.0224,2.1812,1.804,2.046,990049474.93,coinmarketcap
2024-07-06,BNB,444.8758,459.8543,390.9479,390.1551,1689004509.99,binance
2024-07-06,LINK,17.0555,19.4923,17.7827,19.5839,3828086073.58,binance
2024-07-07,ETH,3276.2282,3321.8084,3015.6078,2970.9437,2858152201.78,binance
2024-07-07,BTC,65197.474,66577.0935,57191.6156,68492.1092,3966167427.11,coingecko
2024-07-07,USDC,1.0624,1.0524,0.9861,0.9468,4352393052.63,coingecko
2024-07-07,USDT,1.0441,1.0324,0.8728,0.9278,2527238376.77,binance
2024-07-07,SOL,164.0212,199.8543,170.0206,165.8116,3194288446.23,coinmarketcap
2024-07-07,MATIC,0.9172,0.8569,0.7881,0.8443,2206457326.01,binance
2024-07-07,ARB,1.121,1.2115,1.1381,1.253,4849135481.28,coinmarketcap
2024-07-07,OP,2.1452,2.1194,1.8021,2.2081,838808871.13,coinmarketcap
2024-07-07,BNB,446.1921,432.4069,400.0842,451.8429,4174981077.07,binance
2024-07-07,LINK,17.698,20.3438,17.9293,18.8456,4950252068.31,binance
2024-07-08,ETH,3394.4396,3624.4067,2828.6818,3277.1812,398981080.24,binance
2024-07-08,BTC,68099.0691,69508.8106,64073.9903,64541.8034,217477197.15,coingecko
2024-07-08,USDC,1.0089,1.0803,0.9176,0.9406,4862838757.87,coingecko
2024-07-08,USDT,1.043,1.0322,0.9721,1.0575,135626832.08,coingecko
2024-07-08,SOL,170.6545,189.8141,164.3083,161.7689,1914963812.14,binance
2024-07-08,MATIC,0.8989,0.8674,0.818,0.9016,3841256258.38,coingecko
2024-07-08,ARB,1.2729,1.2178,1.0777,1.1674,4337473613.27,coinmarketcap
2024-07-08,OP,2.2657,2.3998,1.8254,2.1257,1787686182.57,coingecko
2024-07-08,BNB,393.3872,426.9145,393.1589,435.0333,1562838314.01,coinmarketcap
2024-07-08,LINK,18.4255,19.0366,16.3588,17.2711,546155100.32,binance
2024-07-09,ETH,2994.6884,3577.5749,2900.517,3221.2675,2009216686.76,coingecko
2024-07-09,BTC,70160.2894,66764.4395,63515.9181,70142.6745,3983679233.16,coingecko
2024-07-09,USDC,1.0551,1.0995,0.8644,1.0527,1352255869.98,coinmarketcap
2024-07-09,USDT,1.0041,1.1243,0.9249,0.9952,369162733.33,coingecko
2024-07-09,SOL,185.3878,197.5692,166.6121,167.791,993256159.06,binance
2024-07-09,MATIC,0.8849,0.8514,0.8405,0.8673,4968454039.67,coinmarketcap
2024-07-09,ARB,1.2672,1.2383,1.0895,1.1752,4670613952.34,coingecko
2024-07-09,OP,2.1181,2.2773,2.0041,2.235,4971881196.09,coingecko
2024-07-09,BNB,410.4902,461.2557,406.7083,428.0942,85225596.11,coingecko
2024-07-09,LINK,17.7169,21.1242,16.9238,19.3723,4746131254.6,coingecko
2024-07-10,ETH,3268.7042,3286.8217,2949.3761,3056.5261,2278102286.0,binance
2024-07-10,BTC,67871.0131,69390.6383,61925.6418,66452.4091,3085697820.75,binance
2024-07-10,USDC,0.9527,1.1055,0.9831,1.0594,3604744874.21,coinmarketcap
2024-07-10,USDT,0.9719,1.0427,0.9276,1.002,2605811045.13,binance
2024-07-10,SOL,185.7933,193.3817,165.942,171.2296,1476791007.27,coinmarketcap
2024-07-10,MATIC,0.8133,0.9185,0.7822,0.9001,4798342130.1,coingecko
2024-07-10,ARB,1.1524,1.2185,1.0656,1.218,4901745937.13,binance
2024-07-10,OP,2.1382,2.3917,1.8193,2.1243,2107431076.39,binance
2024-07-10,BNB,451.4299,446.3548,412.3079,392.8823,4520131127.16,coinmarketcap
2024-07-10,LINK,18.0979,19.689,17.1141,18.3583,875570935.13,coinmarketcap
2024-07-11,ETH,3198.154,3621.5681,3036.6303,3046.2049,1407992223.46,binance
2024-07-11,BTC,67809.681,70006.0787,59121.7057,66922.5761,3234189539.53,binance
2024-07-11,USDC,0.9662,1.1427,0.8591,1.0778,143822450.85,coingecko
2024-07-11,USDT,1.0652,1.135,0.865,0.9353,3992625845.37,coingecko
2024-07-11,SOL,186.0874,191.5939,156.3593,181.9582,996895315.6,coingecko
2024-07-11,MATIC,0.8598,0.879,0.7954,0.861,2932429983.41,binance
2024-07-11,ARB,1.2388,1.3431,1.1548,1.113,1005941944.3,binance
2024-07-11,OP,1.9854,2.1228,1.8327,2.0019,3038963981.18,binance
2024-07-11,BNB,446.1811,468.2514,382.8445,436.3724,4256960730.68,coinmarketcap
2024-07-11,LINK,19.4349,21.2152,17.8063,17.2907,1925953744.59,binance
2024-07-12,ETH,3056.3279,3259.6166,2833.5361,2944.6439,3042234010.31,coinmarketcap
2024-07-12,BTC,68407.3272,66352.7229,55665.7422,70016.251,948093672.28,coingecko
2024-07-12,USDC,1.0246,1.0307,0.9918,0.9439,2714323854.4,binance
2024-07-12,USDT,0.9736,1.1424,0.933,1.0395,4120692125.79,coingecko
2024-07-12,SOL,164.5258,199.341,174.067,170.4992,3550501654.52,coinmarketcap
2024-07-12,MATIC,0.8776,0.8875,0.8117,0.822,4391216106.88,coinmarketcap
2024-07-12,ARB,1.1733,1.3068,1.1485,1.1451,975087184.74,coinmarketcap
2024-07-12,OP,2.026,2.1772,1.9857,2.0926,1229510866.46,coinmarketcap
2024-07-12,BNB,426.151,443.3442,375.5346,402.9244,2374026853.95,coingecko
2024-07-12,LINK,17.4764,20.1204,17.3835,18.1426,1389876210.68,coingecko
2024-07-13,ETH,3032.397,3510.9106,2776.6172,2990.3262,602344997.78,coinmarketcap
2024-07-13,BTC,67277.5819,67639.0865,57328.8329,65769.578,3813928376.78,coingecko
2024-07-13,USDC,1.0714,1.0838,0.88,1.0435,4682204225.14,coinmarketcap
2024-07-13,USDT,1.0797,1.0974,0.9177,1.0141,3067673147.13,coinmarketcap
2024-07-13,SOL,176.4021,187.7127,164.6959,163.7872,2404103878.37,coingecko
2024-07-13,MATIC,0.8713,0.8866,0.7294,0.8803,4042228218.63,coinmarketcap
2024-07-13,ARB,1.295,1.3786,1.0768,1.118,2302092089.79,coinmarketcap
2024-07-13,OP,2.0969,2.4082,2.0837,1.9765,588977086.56,binance
2024-07-13,BNB,423.9751,447.2635,398.0024,423.1293,2796196467.86,coingecko
2024-07-13,LINK,17.2189,19.5933,18.1702,18.4318,3326119142.36,coinmarketcap
2024-07-14,ETH,3118.605,3304.0066,2757.8614,3019.5985,4677248965.37,coinmarketcap
2024-07-14,BTC,66178.9038,65416.5566,62510.4649,68712.4793,3080249884.63,binance
2024-07-14,USDC,0.9791,1.0126,0.9678,0.9295,3959092288.28,coingecko
2024-07-14,USDT,1.0082,1.0223,0.9152,0.9666,1663446605.54,coinmarketcap
2024-07-14,SOL,187.4228,196.0371,163.4576,187.7954,814704026.59,binance
2024-07-14,MATIC,0.8237,0.8629,0.7592,0.8318,1364249272.79,coingecko
2024-07-14,ARB,1.2696,1.3454,1.1076,1.1699,3897492990.1,coinmarketcap
2024-07-14,OP,2.1052,2.411,1.9948,2.1093,467730286.54,coinmarketcap
2024-07-14,BNB,415.9839,457.318,379.7449,414.6985,1910466105.76,coingecko
2024-07-14,LINK,19.1078,19.4848,16.8431,17.5655,4973044721.31,binance
2024-07-15,ETH,3111.7518,3332.3703,3183.8647,3056.7903,2058594505.61,coinmarketcap
2024-07-15,BTC,69836.7652,70685.8336,59902.2097,70043.9382,3944398656.88,coinmarketcap
2024-07-15,USDC,1.0126,1.104,0.9258,0.9958,4541526877.6,binance
2024-07-15,USDT,0.9887,1.0822,0.8805,1.0412,3356267080.85,binance
2024-07-15,SOL,188.8808,197.0511,151.3291,177.2652,604671936.52,coinmarketcap
2024-07-15,MATIC,0.8415,0.9582,0.8175,0.8956,4459314939.48,binance
2024-07-15,ARB,1.1621,1.2053,1.1562,1.2417,1683541699.82,binance
2024-07-15,OP,1.9617,2.3885,1.9505,1.9794,2023744383.15,coinmarketcap
2024-07-15,BNB,417.8699,450.8586,392.2732,423.2994,2872399824.48,coingecko
2024-07-15,LINK,19.1242,20.9013,17.9441,18.1512,521424838.69,coinmarketcap
2024-07-16,ETH,3033.0843,3502.0121,2731.3733,3060.2364,4280326752.34,coingecko
2024-07-16,BTC,66223.6973,70890.5273,56819.982,60027.9575,455856094.63,coinmarketcap
2024-07-16,USDC,0.9706,1.0117,0.964,0.9417,4585750837.82,coinmarketcap
2024-07-16,USDT,0.92,1.1197,0.9426,0.9565,640358373.79,coingecko
2024-07-16,SOL,169.4908,179.2317,152.6957,169.4977,267638866.04,coinmarketcap
2024-07-16,MATIC,0.9033,0.9032,0.8099,0.8931,1594529237.04,binance
2024-07-16,ARB,1.1159,1.2257,1.0563,1.1152,1992925696.15,binance
2024-07-16,OP,2.1344,2.3147,1.8748,1.9994,4511286229.54,coinmarketcap
2024-07-16,BNB,409.3501,435.9531,367.8544,412.6834,4717478302.68,binance
2024-07-16,LINK,18.5959,21.0869,16.9665,18.1181,3005867135.63,binance
2024-07-17,ETH,2945.9013,3256.2371,3035.4375,2991.1377,2862435104.84,binance
2024-07-17,BTC,60238.2926,73413.9935,57982.0634,64555.5844,3661593677.78,coinmarketcap
2024-07-17,USDC,1.0129,1.0963,0.9032,1.0785,2601955691.72,binance
2024-07-17,USDT,1.0651,1.0761,0.9839,1.0011,4375069120.72,coingecko
2024-07-17,SOL,185.8765,195.1484,150.2539,179.2264,3272173748.86,coinmarketcap
2024-07-17,MATIC,0.8043,0.9529,0.7871,0.7986,364655668.66,coingecko
2024-07-17,ARB,1.1865,1.3019,1.0267,1.2954,1750516851.05,coinmarketcap
2024-07-17,OP,2.2631,2.3742,1.8573,2.1127,443380712.94,coinmarketcap
2024-07-17,BNB,395.6989,449.3214,396.4292,421.3689,2056347364.61,coinmarketcap
2024-07-17,LINK,17.3654,20.1747,15.8493,17.5938,941747009.21,binance
2024-07-18,ETH,3137.921,3271.4871,3095.2314,3172.5546,3661486592.47,coingecko
2024-07-18,BTC,65490.7578,74239.3598,63316.4005,64583.3876,2489518835.25,binance
2024-07-18,USDC,0.9695,1.0236,0.8581,1.0645,665000066.27,coingecko
2024-07-18,USDT,1.0372,1.0696,0.9461,1.0063,1151176064.35,binance
2024-07-18,SOL,165.0319,186.998,159.2012,183.1613,3192084494.1,coinmarketcap
2024-07-18,MATIC,0.8902,0.874,0.7364,0.821,231640065.83,binance
2024-07-18,ARB,1.2417,1.3504,1.1177,1.2467,1934803174.88,binance
2024-07-18,OP,1.934,2.1791,1.9107,2.1102,2818161894.44,coinmarketcap
2024-07-18,BNB,387.7068,427.34,389.5335,401.6668,2119533968.27,coingecko
2024-07-18,LINK,17.696,21.2556,16.8183,19.9555,884776359.27,coingecko
2024-07-19,ETH,3259.5528,3409.2649,3089.1528,3147.7835,3738913641.84,coingecko
2024-07-19,BTC,66833.8291,70313.5645,59606.5353,66932.0447,2605906879.72,coingecko
2024-07-19,USDC,0.9913,1.1174,0.9125,0.9579,2713854980.04,coingecko
2024-07-19,USDT,0.9466,1.0053,0.922,1.0426,3363405915.95,binance
2024-07-19,SOL,187.5035,197.8173,163.2188,180.3347,3777375478.22,binance
2024-07-19,MATIC,0.8186,0.8802,0.8231,0.7939,261930331.62,binance
2024-07-19,ARB,1.1166,1.3158,1.0715,1.271,3289392322.47,coinmarketcap
2024-07-19,OP,1.9595,2.3152,1.927,1.9447,3093180123.08,coinmarketcap
2024-07-19,BNB,414.0754,482.4469,365.362,421.3641,1496902682.4,coingecko
2024-07-19,LINK,19.6833,18.737,18.1875,18.1173,4882052121.88,coinmarketcap
2024-07-20,ETH,3105.3773,3302.2512,3058.1766,3385.2932,2973091594.06,coinmarketcap
2024-07-20,BTC,64039.1984,74681.3086,64460.6268,59933.3239,1128046217.15,binance
2024-07-20,USDC,0.9743,1.1248,0.9339,0.9893,4316322281.96,coinmarketcap
2024-07-20,USDT,0.9872,1.1345,0.8929,1.061,65439165.5,binance
2024-07-20,SOL,181.6067,184.4173,166.1945,187.0776,771751117.83,coingecko
2024-07-20,MATIC,0.823,0.9113,0.8036,0.9031,711895391.93,coinmarketcap
2024-07-20,ARB,1.2718,1.3696,1.1323,1.2276,1567374060.04,binance
2024-07-20,OP,2.0432,2.2036,1.8154,2.1878,3536787220.41,coingecko
2024-07-20,BNB,411.6806,465.6937,412.6237,404.7282,4139588932.44,coingecko
2024-07-20,LINK,19.2689,18.513,17.0401,17.8627,3487444819.07,coingecko
2024-07-21,ETH,3237.3666,3233.8095,3186.4242,2961.9932,3319425594.18,coingecko
2024-07-21,BTC,60495.8637,66051.9107,59494.6538,69232.5074,4394869564.68,binance
2024-07-21,USDC,0.9499,1.1037,0.9603,0.9794,1956781212.45,coingecko
2024-07-21,USDT,1.0599,1.1062,0.9484,1.0243,3684966589.35,binance
2024-07-21,SOL,188.9761,196.3303,166.5018,173.754,3700662102.83,binance
2024-07-21,MATIC,0.8471,0.958,0.8202,0.9122,3058487461.6,coingecko
2024-07-21,ARB,1.1221,1.3535,1.1875,1.1671,333376318.71,coingecko
2024-07-21,OP,1.9657,2.3113,1.9623,2.0935,1744643281.2,coingecko
2024-07-21,BNB,410.8053,435.7943,399.3042,416.0019,2703859544.8,coinmarketcap
2024-07-21,LINK,18.8602,21.0497,17.9449,17.8774,2273018413.31,binance
2024-07-22,ETH,3134.7293,3638.0711,3054.9304,3005.9613,664521589.83,binance
2024-07-22,BTC,70067.2488,71119.8053,58776.8864,68934.1601,28148678.88,binance
2024-07-22,USDC,0.9222,1.0058,0.9425,0.9538,1837293717.08,binance
2024-07-22,USDT,0.9685,1.0126,0.882,0.9644,601926297.7,coingecko
2024-07-22,SOL,184.6543,199.9684,169.7559,183.6683,773950766.38,coinmarketcap
2024-07-22,MATIC,0.8936,0.8758,0.8408,0.7855,4792865568.9,coinmarketcap
2024-07-22,ARB,1.2284,1.2949,1.1025,1.2188,513915970.51,coinmarketcap
