offset_id,topic,partition,offset,consumer_group,lag,committed_at
2706,aggregated-metrics,5,217324,blockchain-analytics-cg,171,2024-01-01 22:53:34
2707,alert-high-value,1,15385,blockchain-analytics-cg,53,2024-01-01 22:54:21
2708,alert-high-value,7,66255,blockchain-analytics-cg,344,2024-01-01 22:54:48
2709,aggregated-metrics,1,927414,blockchain-analytics-cg,50,2024-01-01 22:54:52
2710,aggregated-metrics,6,906994,blockchain-analytics-cg,357,2024-01-01 22:54:55
2711,defi-prices,4,809808,blockchain-analytics-cg,269,2024-01-01 22:55:30
2712,alert-high-value,3,820300,blockchain-analytics-cg,122,2024-01-01 22:56:13
2713,defi-prices,2,123672,blockchain-analytics-cg,423,2024-01-01 22:56:36
2714,alert-high-value,0,723623,blockchain-analytics-cg,448,2024-01-01 22:57:17
2715,alert-high-value,5,484210,blockchain-analytics-cg,348,2024-01-01 22:58:02
2716,alert-high-value,3,878079,blockchain-analytics-cg,232,2024-01-01 22:58:33
2717,alert-high-value,4,348555,blockchain-analytics-cg,147,2024-01-01 22:59:29
2718,defi-prices,4,515909,blockchain-analytics-cg,345,2024-01-01 23:00:16
2719,mempool-events,7,638558,blockchain-analytics-cg,148,2024-01-01 23:00:56
2720,alert-high-value,2,920485,blockchain-analytics-cg,80,2024-01-01 23:01:55
2721,defi-prices,0,684819,blockchain-analytics-cg,340,2024-01-01 23:02:20
2722,mempool-events,7,375039,blockchain-analytics-cg,420,2024-01-01 23:03:14
2723,aggregated-metrics,1,344613,blockchain-analytics-cg,140,2024-01-01 23:03:56
2724,alert-high-value,7,20699,blockchain-analytics-cg,73,2024-01-01 23:04:38
2725,mempool-events,5,668696,blockchain-analytics-cg,351,2024-01-01 23:05:04
2726,defi-prices,0,158952,blockchain-analytics-cg,114,2024-01-01 23:05:51
2727,aggregated-metrics,6,295192,blockchain-analytics-cg,452,2024-01-01 23:05:57
2728,defi-prices,1,114477,blockchain-analytics-cg,141,2024-01-01 23:06:28
2729,alert-high-value,6,98295,blockchain-analytics-cg,20,2024-01-01 23:06:43
2730,alert-high-value,2,294718,blockchain-analytics-cg,183,2024-01-01 23:06:48
2731,defi-prices,0,968971,blockchain-analytics-cg,75,2024-01-01 23:07:39
2732,defi-prices,2,166959,blockchain-analytics-cg,343,2024-01-01 23:07:52
2733,alert-high-value,6,942273,blockchain-analytics-cg,256,2024-01-01 23:07:54
2734,alert-high-value,7,181692,blockchain-analytics-cg,207,2024-01-01 23:08:37
2735,defi-prices,1,496982,blockchain-analytics-cg,223,2024-01-01 23:09:13
2736,aggregated-metrics,4,463053,blockchain-analytics-cg,57,2024-01-01 23:09:57
2737,defi-prices,7,512017,blockchain-analytics-cg,466,2024-01-01 23:10:19
2738,mempool-events,2,859007,blockchain-analytics-cg,359,2024-01-01 23:10:58
2739,alert-high-value,6,919407,blockchain-analytics-cg,46,2024-01-01 23:11:03
2740,mempool-events,7,77375,blockchain-analytics-cg,420,2024-01-01 23:11:30
2741,alert-high-value,6,832454,blockchain-analytics-cg,303,2024-01-01 23:12:09
2742,aggregated-metrics,1,281326,blockchain-analytics-cg,47,2024-01-01 23:12:48
2743,defi-prices,5,393176,blockchain-analytics-cg,265,2024-01-01 23:13:29
2744,aggregated-metrics,6,325614,blockchain-analytics-cg,190,2024-01-01 23:13:41
2745,defi-prices,0,896933,blockchain-analytics-cg,204,2024-01-01 23:13:44
2746,mempool-events,7,24245,blockchain-analytics-cg,281,2024-01-01 23:14:12
2747,mempool-events,4,744336,blockchain-analytics-cg,357,2024-01-01 23:14:34
2748,aggregated-metrics,4,195684,blockchain-analytics-cg,359,2024-01-01 23:15:24
2749,defi-prices,6,126418,blockchain-analytics-cg,97,2024-01-01 23:16:04
2750,aggregated-metrics,4,340695,blockchain-analytics-cg,360,2024-01-01 23:16:19
2751,mempool-events,2,538877,blockchain-analytics-cg,411,2024-01-01 23:16:45
2752,aggregated-metrics,6,698576,blockchain-analytics-cg,421,2024-01-01 23:16:54
2753,alert-high-value,7,816578,blockchain-analytics-cg,222,2024-01-01 23:17:07
2754,mempool-events,2,618182,blockchain-analytics-cg,91,2024-01-01 23:17:53
2755,mempool-events,4,617470,blockchain-analytics-cg,347,2024-01-01 23:17:59
2756,defi-prices,7,81585,blockchain-analytics-cg,122,2024-01-01 23:18:05
2757,aggregated-metrics,6,279931,blockchain-analytics-cg,354,2024-01-01 23:18:37
2758,alert-high-value,3,444679,blockchain-analytics-cg,407,2024-01-01 23:19:13
2759,aggregated-metrics,5,672859,blockchain-analytics-cg,172,2024-01-01 23:19:55
2760,defi-prices,2,429632,blockchain-analytics-cg,243,2024-01-01 23:20:54
2761,alert-high-value,2,736593,blockchain-analytics-cg,72,2024-01-01 23:20:57
2762,defi-prices,3,284614,blockchain-analytics-cg,211,2024-01-01 23:21:04
2763,mempool-events,3,180718,blockchain-analytics-cg,27,2024-01-01 23:21:43
2764,mempool-events,4,901218,blockchain-analytics-cg,274,2024-01-01 23:22:29
2765,defi-prices,6,844283,blockchain-analytics-cg,38,2024-01-01 23:23:29
2766,defi-prices,6,433361,blockchain-analytics-cg,24,2024-01-01 23:23:42
2767,defi-prices,4,599600,blockchain-analytics-cg,312,2024-01-01 23:23:44
2768,alert-high-value,0,337757,blockchain-analytics-cg,268,2024-01-01 23:24:35
2769,mempool-events,7,876410,blockchain-analytics-cg,157,2024-01-01 23:25:14
2770,defi-prices,0,758512,blockchain-analytics-cg,317,2024-01-01 23:25:55
2771,alert-high-value,4,538664,blockchain-analytics-cg,365,2024-01-01 23:26:50
2772,mempool-events,1,759104,blockchain-analytics-cg,193,2024-01-01 23:27:39
2773,defi-prices,0,261820,blockchain-analytics-cg,219,2024-01-01 23:28:08
2774,aggregated-metrics,5,735322,blockchain-analytics-cg,262,2024-01-01 23:29:00
2775,mempool-events,0,539643,blockchain-analytics-cg,50,2024-01-01 23:29:13
2776,mempool-events,4,253847,blockchain-analytics-cg,435,2024-01-01 23:29:27
2777,alert-high-value,0,165811,blockchain-analytics-cg,120,2024-01-01 23:29:32
2778,mempool-events,0,206478,blockchain-analytics-cg,5,2024-01-01 23:29:36
2779,mempool-events,6,439313,blockchain-analytics-cg,5,2024-01-01 23:29:56
2780,alert-high-value,0,737169,blockchain-analytics-cg,135,2024-01-01 23:30:21
2781,aggregated-metrics,1,124511,blockchain-analytics-cg,258,2024-01-01 23:31:17
2782,alert-high-value,4,646920,blockchain-analytics-cg,132,2024-01-01 23:31:23
2783,defi-prices,4,335199,blockchain-analytics-cg,213,2024-01-01 23:31:45
2784,alert-high-value,1,768876,blockchain-analytics-cg,478,2024-01-01 23:32:34
2785,mempool-events,5,528176,blockchain-analytics-cg,12,2024-01-01 23:33:11
2786,aggregated-metrics,2,783755,blockchain-analytics-cg,421,2024-01-01 23:33:50
2787,mempool-events,5,851386,blockchain-analytics-cg,289,2024-01-01 23:34:04
2788,alert-high-value,5,470194,blockchain-analytics-cg,81,2024-01-01 23:34:25
2789,mempool-events,1,298163,blockchain-analytics-cg,310,2024-01-01 23:35:19
2790,alert-high-value,6,715921,blockchain-analytics-cg,457,2024-01-01 23:35:56
2791,mempool-events,3,566941,blockchain-analytics-cg,396,2024-01-01 23:35:58
2792,defi-prices,4,750444,blockchain-analytics-cg,154,2024-01-01 23:36:06
2793,mempool-events,1,424629,blockchain-analytics-cg,88,2024-01-01 23:36:46
2794,alert-high-value,6,947227,blockchain-analytics-cg,138,2024-01-01 23:37:23
2795,aggregated-metrics,1,710667,blockchain-analytics-cg,365,2024-01-01 23:38:19
2796,alert-high-value,3,862613,blockchain-analytics-cg,72,2024-01-01 23:39:14
2797,mempool-events,1,748301,blockchain-analytics-cg,230,2024-01-01 23:39:44
2798,mempool-events,7,471700,blockchain-analytics-cg,280,2024-01-01 23:39:49
2799,aggregated-metrics,3,18972,blockchain-analytics-cg,372,2024-01-01 23:39:52
2800,defi-prices,5,154472,blockchain-analytics-cg,98,2024-01-01 23:40:29
2801,mempool-events,1,369910,blockchain-analytics-cg,161,2024-01-01 23:40:34
2802,defi-prices,5,997316,blockchain-analytics-cg,171,2024-01-01 23:41:27
2803,mempool-events,7,95557,blockchain-analytics-cg,344,2024-01-01 23:42:22
2804,mempool-events,7,714197,blockchain-analytics-cg,12,2024-01-01 23:43:04
2805,aggregated-metrics,1,677322,blockchain-analytics-cg,230,2024-01-01 23:43:37
2806,aggregated-metrics,7,448976,blockchain-analytics-cg,457,2024-01-01 23:44:33
2807,alert-high-value,1,928702,blockchain-analytics-cg,283,2024-01-01 23:45:15
2808,alert-high-value,3,565693,blockchain-analytics-cg,91,2024-01-01 23:46:12
2809,alert-high-value,6,17387,blockchain-analytics-cg,326,2024-01-01 23:46:23
2810,aggregated-metrics,7,844584,blockchain-analytics-cg,273,2024-01-01 23:47:14
2811,defi-prices,7,364002,blockchain-analytics-cg,161,2024-01-01 23:47:17
2812,defi-prices,6,52937,blockchain-analytics-cg,58,2024-01-01 23:47:31
2813,alert-high-value,1,863872,blockchain-analytics-cg,282,2024-01-01 23:47:44
2814,alert-high-value,3,117518,blockchain-analytics-cg,95,2024-01-01 23:47:48
2815,aggregated-metrics,1,784051,blockchain-analytics-cg,366,2024-01-01 23:48:48
2816,aggregated-metrics,5,627283,blockchain-analytics-cg,376,2024-01-01 23:48:57
2817,alert-high-value,2,613130,blockchain-analytics-cg,393,2024-01-01 23:49:43
2818,defi-prices,5,858316,blockchain-analytics-cg,293,2024-01-01 23:50:40
2819,defi-prices,7,41721,blockchain-analytics-cg,414,2024-01-01 23:51:19
2820,defi-prices,1,144478,blockchain-analytics-cg,9,2024-01-01 23:52:12
2821,alert-high-value,3,602334,blockchain-analytics-cg,152,2024-01-01 23:52:15
2822,defi-prices,6,237883,blockchain-analytics-cg,268,2024-01-01 23:52:17
2823,alert-high-value,0,22243,blockchain-analytics-cg,114,2024-01-01 23:52:49
2824,alert-high-value,1,484301,blockchain-analytics-cg,77,2024-01-01 23:53:15
2825,aggregated-metrics,3,31434,blockchain-analytics-cg,42,2024-01-01 23:53:38
2826,mempool-events,1,785444,blockchain-analytics-cg,287,2024-01-01 23:53:41
2827,defi-prices,7,429932,blockchain-analytics-cg,116,2024-01-01 23:54:38
2828,aggregated-metrics,1,900418,blockchain-analytics-cg,35,2024-01-01 23:55:35
2829,defi-prices,3,76925,blockchain-analytics-cg,450,2024-01-01 23:55:57
2830,mempool-events,3,270305,blockchain-analytics-cg,251,2024-01-01 23:56:34
2831,defi-prices,4,151598,blockchain-analytics-cg,447,2024-01-01 23:57:05
2832,alert-high-value,0,121260,blockchain-analytics-cg,325,2024-01-01 23:57:55
2833,alert-high-value,6,233447,blockchain-analytics-cg,205,2024-01-01 23:58:55
2834,alert-high-value,4,477324,blockchain-analytics-cg,283,2024-01-01 23:59:52
2835,aggregated-metrics,0,424803,blockchain-analytics-cg,310,2024-01-02 00:00:32
2836,alert-high-value,7,642438,blockchain-analytics-cg,300,2024-01-02 00:01:25
2837,defi-prices,7,779931,blockchain-analytics-cg,99,2024-01-02 00:01:59
2838,alert-high-value,6,38777,blockchain-analytics-cg,383,2024-01-02 00:02:17
2839,defi-prices,1,993971,blockchain-analytics-cg,185,2024-01-02 00:02:21
2840,aggregated-metrics,1,304150,blockchain-analytics-cg,316,2024-01-02 00:02:48
2841,alert-high-value,1,375337,blockchain-analytics-cg,214,2024-01-02 00:03:35
2842,defi-prices,5,920526,blockchain-analytics-cg,13,2024-01-02 00:03:54
2843,mempool-events,7,369733,blockchain-analytics-cg,100,2024-01-02 00:04:17
2844,aggregated-metrics,0,601439,blockchain-analytics-cg,296,2024-01-02 00:04:21
2845,aggregated-metrics,6,73867,blockchain-analytics-cg,486,2024-01-02 00:05:01
2846,defi-prices,5,509896,blockchain-analytics-cg,337,2024-01-02 00:05:42
2847,defi-prices,4,336962,blockchain-analytics-cg,359,2024-01-02 00:06:15
2848,defi-prices,0,668914,blockchain-analytics-cg,227,2024-01-02 00:07:04
2849,aggregated-metrics,2,859470,blockchain-analytics-cg,246,2024-01-02 00:07:21
2850,defi-prices,7,381056,blockchain-analytics-cg,349,2024-01-02 00:08:20
2851,mempool-events,6,149439,blockchain-analytics-cg,364,2024-01-02 00:08:31
2852,mempool-events,3,398171,blockchain-analytics-cg,278,2024-01-02 00:08:56
2853,defi-prices,4,273332,blockchain-analytics-cg,201,2024-01-02 00:09:56
2854,defi-prices,2,211651,blockchain-analytics-cg,145,2024-01-02 00:10:24
2855,aggregated-metrics,1,18217,blockchain-analytics-cg,269,2024-01-02 00:10:25
2856,defi-prices,1,867408,blockchain-analytics-cg,328,2024-01-02 00:11:03
2857,aggregated-metrics,3,815002,blockchain-analytics-cg,316,2024-01-02 00:11:21
2858,mempool-events,5,598772,blockchain-analytics-cg,301,2024-01-02 00:11:51
2859,mempool-events,2,158167,blockchain-analytics-cg,165,2024-01-02 00:12:39
2860,alert-high-value,6,236885,blockchain-analytics-cg,342,2024-01-02 00:13:32
2861,aggregated-metrics,4,490156,blockchain-analytics-cg,303,2024-01-02 00:14:15
2862,defi-prices,4,11343,blockchain-analytics-cg,362,2024-01-02 00:14:42
2863,defi-prices,6,849520,blockchain-analytics-cg,309,2024-01-02 00:15:03
2864,alert-high-value,7,296133,blockchain-analytics-cg,156,2024-01-02 00:15:24
2865,alert-high-value,2,569516,blockchain-analytics-cg,148,2024-01-02 00:15:41
2866,alert-high-value,6,789923,blockchain-analytics-cg,75,2024-01-02 00:15:45
2867,alert-high-value,4,923371,blockchain-analytics-cg,340,2024-01-02 00:16:27
2868,defi-prices,4,724246,blockchain-analytics-cg,445,2024-01-02 00:16:56
2869,defi-prices,3,17029,blockchain-analytics-cg,97,2024-01-02 00:17:29
2870,alert-high-value,3,796272,blockchain-analytics-cg,172,2024-01-02 00:17:45
2871,alert-high-value,5,389844,blockchain-analytics-cg,12,2024-01-02 00:18:16
2872,defi-prices,7,368285,blockchain-analytics-cg,390,2024-01-02 00:19:07
2873,mempool-events,7,719686,blockchain-analytics-cg,78,2024-01-02 00:19:19
2874,mempool-events,3,163510,blockchain-analytics-cg,202,2024-01-02 00:20:05
2875,aggregated-metrics,0,501039,blockchain-analytics-cg,436,2024-01-02 00:20:24
2876,defi-prices,3,101257,blockchain-analytics-cg,305,2024-01-02 00:21:11
2877,aggregated-metrics,1,97524,blockchain-analytics-cg,216,2024-01-02 00:21:13
2878,mempool-events,2,457023,blockchain-analytics-cg,250,2024-01-02 00:21:53
2879,alert-high-value,6,585488,blockchain-analytics-cg,166,2024-01-02 00:22:32
2880,aggregated-metrics,1,554237,blockchain-analytics-cg,203,2024-01-02 00:23:10
2881,defi-prices,6,544904,blockchain-analytics-cg,76,2024-01-02 00:23:17
2882,mempool-events,2,661299,blockchain-analytics-cg,433,2024-01-02 00:23:42
2883,alert-high-value,5,7073,blockchain-analytics-cg,460,2024-01-02 00:24:13
2884,defi-prices,7,418690,blockchain-analytics-cg,219,2024-01-02 00:24:38
2885,defi-prices,6,554730,blockchain-analytics-cg,259,2024-01-02 00:24:49
2886,mempool-events,1,657619,blockchain-analytics-cg,276,2024-01-02 00:24:54
2887,defi-prices,6,826437,blockchain-analytics-cg,250,2024-01-02 00:25:04
2888,mempool-events,3,56886,blockchain-analytics-cg,309,2024-01-02 00:25:39
2889,aggregated-metrics,3,418995,blockchain-analytics-cg,468,2024-01-02 00:25:59
2890,mempool-events,1,560874,blockchain-analytics-cg,400,2024-01-02 00:26:43
2891,aggregated-metrics,5,181997,blockchain-analytics-cg,429,2024-01-02 00:26:47
2892,mempool-events,0,18244,blockchain-analytics-cg,417,2024-01-02 00:27:38
2893,alert-high-value,4,943084,blockchain-analytics-cg,493,2024-01-02 00:28:16
2894,aggregated-metrics,7,320697,blockchain-analytics-cg,319,2024-01-02 00:29:00
2895,mempool-events,5,100352,blockchain-analytics-cg,25,2024-01-02 00:29:36
2896,mempool-events,0,763300,blockchain-analytics-cg,418,2024-01-02 00:29:57
2897,alert-high-value,1,5122,blockchain-analytics-cg,402,2024-01-02 00:30:25
2898,mempool-events,2,41580,blockchain-analytics-cg,117,2024-01-02 00:31:04
2899,alert-high-value,0,168309,blockchain-analytics-cg,98,2024-01-02 00:31:43
2900,defi-prices,6,555540,blockchain-analytics-cg,88,2024-01-02 00:31:57
2901,alert-high-value,7,756188,blockchain-analytics-cg,198,2024-01-02 00:32:14
2902,aggregated-metrics,6,119841,blockchain-analytics-cg,115,2024-01-02 00:33:13
2903,defi-prices,6,336758,blockchain-analytics-cg,149,2024-01-02 00:33:54
2904,aggregated-metrics,0,278319,blockchain-analytics-cg,275,2024-01-02 00:34:39
2905,mempool-events,7,350067,blockchain-analytics-cg,426,2024-01-02 00:35:28
2906,aggregated-metrics,3,89498,blockchain-analytics-cg,134,2024-01-02 00:36:15
2907,mempool-events,7,60016,blockchain-analytics-cg,228,2024-01-02 00:37:14
2908,defi-prices,1,695950,blockchain-analytics-cg,371,2024-01-02 00:37:28
2909,defi-prices,7,514885,blockchain-analytics-cg,5,2024-01-02 00:38:26
2910,alert-high-value,6,454630,blockchain-analytics-cg,131,2024-01-02 00:39:21
2911,alert-high-value,7,231967,blockchain-analytics-cg,125,2024-01-02 00:39:38
2912,defi-prices,3,567341,blockchain-analytics-cg,304,2024-01-02 00:40:18
2913,alert-high-value,2,587738,blockchain-analytics-cg,376,2024-01-02 00:41:17
2914,aggregated-metrics,6,566664,blockchain-analytics-cg,67,2024-01-02 00:41:51
2915,aggregated-metrics,6,688638,blockchain-analytics-cg,96,2024-01-02 00:42:23
2916,defi-prices,4,525749,blockchain-analytics-cg,284,2024-01-02 00:43:04
2917,alert-high-value,2,544114,blockchain-analytics-cg,378,2024-01-02 00:43:05
2918,defi-prices,5,506510,blockchain-analytics-cg,288,2024-01-02 00:44:03
2919,alert-high-value,4,373859,blockchain-analytics-cg,330,2024-01-02 00:44:28
2920,mempool-events,5,738522,blockchain-analytics-cg,344,2024-01-02 00:45:21
2921,mempool-events,6,898003,blockchain-analytics-cg,413,2024-01-02 00:45:24
2922,defi-prices,7,280831,blockchain-analytics-cg,312,2024-01-02 00:46:22
2923,aggregated-metrics,6,113613,blockchain-analytics-cg,405,2024-01-02 00:46:35
2924,mempool-events,4,294960,blockchain-analytics-cg,246,2024-01-02 00:47:19
2925,mempool-events,6,63709,blockchain-analytics-cg,263,2024-01-02 00:47:30
2926,aggregated-metrics,7,824236,blockchain-analytics-cg,351,2024-01-02 00:47:46
2927,defi-prices,1,716688,blockchain-analytics-cg,302,2024-01-02 00:48:19
2928,aggregated-metrics,0,50644,blockchain-analytics-cg,317,2024-01-02 00:48:54
2929,alert-high-value,5,901832,blockchain-analytics-cg,392,2024-01-02 00:49:49
2930,aggregated-metrics,2,112051,blockchain-analytics-cg,167,2024-01-02 00:50:39
2931,alert-high-value,4,901066,blockchain-analytics-cg,169,2024-01-02 00:50:50
2932,mempool-events,0,261306,blockchain-analytics-cg,60,2024-01-02 00:51:16
2933,defi-prices,6,687295,blockchain-analytics-cg,469,2024-01-02 00:51:42
2934,aggregated-metrics,5,434529,blockchain-analytics-cg,17,2024-01-02 00:52:05
2935,defi-prices,1,14667,blockchain-analytics-cg,308,2024-01-02 00:52:30
2936,defi-prices,7,896674,blockchain-analytics-cg,286,2024-01-02 00:53:09
2937,alert-high-value,2,168083,blockchain-analytics-cg,476,2024-01-02 00:53:28
2938,defi-prices,7,405656,blockchain-analytics-cg,432,2024-01-02 00:54:27
2939,defi-prices,3,663559,blockchain-analytics-cg,93,2024-01-02 00:54:46
2940,defi-prices,7,125390,blockchain-analytics-cg,391,2024-01-02 00:54:58
2941,alert-high-value,4,775629,blockchain-analytics-cg,129,2024-01-02 00:54:59
2942,defi-prices,0,625479,blockchain-analytics-cg,261,2024-01-02 00:55:20
2943,defi-prices,5,438773,blockchain-analytics-cg,463,2024-01-02 00:55:54
2944,alert-high-value,5,654038,blockchain-analytics-cg,87,2024-01-02 00:56:09
2945,defi-prices,3,61622,blockchain-analytics-cg,105,2024-01-02 00:56:30
2946,aggregated-metrics,4,884383,blockchain-analytics-cg,81,2024-01-02 00:56:57
2947,mempool-events,0,510685,blockchain-analytics-cg,275,2024-01-02 00:57:21
2948,aggregated-metrics,7,534711,blockchain-analytics-cg,251,2024-01-02 00:58:07
2949,mempool-events,3,350385,blockchain-analytics-cg,143,2024-01-02 00:59:00
2950,defi-prices,1,21850,blockchain-analytics-cg,370,2024-01-02 00:59:41
2951,mempool-events,5,365191,blockchain-analytics-cg,52,2024-01-02 01:00:00
2952,mempool-events,6,931265,blockchain-analytics-cg,184,2024-01-02 01:00:28
2953,aggregated-metrics,1,555409,blockchain-analytics-cg,370,2024-01-02 01:01:16
2954,defi-prices,7,895161,blockchain-analytics-cg,240,2024-01-02 01:01:25
2955,defi-prices,4,618231,blockchain-analytics-cg,153,2024-01-02 01:01:58
2956,aggregated-metrics,0,434866,blockchain-analytics-cg,167,2024-01-02 01:02:28
2957,alert-high-value,4,151097,blockchain-analytics-cg,135,2024-01-02 01:02:49
2958,defi-prices,3,126725,blockchain-analytics-cg,16,2024-01-02 01:03:15
2959,mempool-events,0,231104,blockchain-analytics-cg,281,2024-01-02 01:03:41
2960,aggregated-metrics,0,304758,blockchain-analytics-cg,442,2024-01-02 01:04:37
2961,alert-high-value,3,129882,blockchain-analytics-cg,245,2024-01-02 01:05:03
2962,alert-high-value,5,261141,blockchain-analytics-cg,274,2024-01-02 01:05:40
2963,aggregated-metrics,3,647060,blockchain-analytics-cg,262,2024-01-02 01:06:27
2964,aggregated-metrics,1,876010,blockchain-analytics-cg,158,2024-01-02 01:07:03
2965,mempool-events,2,307899,blockchain-analytics-cg,45,2024-01-02 01:07:37
2966,mempool-events,3,178666,blockchain-analytics-cg,359,2024-01-02 01:08:03
2967,defi-prices,7,622913,blockchain-analytics-cg,334,2024-01-02 01:08:54
2968,defi-prices,2,147372,blockchain-analytics-cg,397,2024-01-02 01:09:26
2969,defi-prices,5,318170,blockchain-analytics-cg,487,2024-01-02 01:09:35
2970,mempool-events,7,583740,blockchain-analytics-cg,415,2024-01-02 01:09:55
2971,aggregated-metrics,5,565341,blockchain-analytics-cg,141,2024-01-02 01:10:38
2972,alert-high-value,2,974581,blockchain-analytics-cg,150,2024-01-02 01:11:24
2973,defi-prices,7,195281,blockchain-analytics-cg,367,2024-01-02 01:11:43
2974,mempool-events,3,350594,blockchain-analytics-cg,146,2024-01-02 01:12:32
2975,defi-prices,7,218289,blockchain-analytics-cg,395,2024-01-02 01:12:46
2976,defi-prices,4,307050,blockchain-analytics-cg,285,2024-01-02 01:13:46
2977,aggregated-metrics,0,674295,blockchain-analytics-cg,64,2024-01-02 01:14:01
2978,defi-prices,3,428895,blockchain-analytics-cg,462,2024-01-02 01:14:44
2979,defi-prices,0,884646,blockchain-analytics-cg,38,2024-01-02 01:14:57
2980,alert-high-value,1,761572,blockchain-analytics-cg,351,2024-01-02 01:15:57
2981,defi-prices,7,494271,blockchain-analytics-cg,143,2024-01-02 01:16:06
2982,defi-prices,1,327169,blockchain-analytics-cg,254,2024-01-02 01:16:45
2983,alert-high-value,1,911351,blockchain-analytics-cg,45,2024-01-02 01:17:25
2984,alert-high-value,7,480890,blockchain-analytics-cg,149,2024-01-02 01:18:10
2985,defi-prices,0,260080,blockchain-analytics-cg,431,2024-01-02 01:18:56
2986,defi-prices,6,126606,blockchain-analytics-cg,241,2024-01-02 01:19:56
2987,defi-prices,7,795243,blockchain-analytics-cg,118,2024-01-02 01:20:46
2988,alert-high-value,7,112881,blockchain-analytics-cg,20,2024-01-02 01:20:55
2989,alert-high-value,4,101691,blockchain-analytics-cg,178,2024-01-02 01:21:39
2990,mempool-events,1,412898,blockchain-analytics-cg,410,2024-01-02 01:21:51
2991,defi-prices,2,655774,blockchain-analytics-cg,121,2024-01-02 01:22:08
2992,alert-high-value,1,923049,blockchain-analytics-cg,446,2024-01-02 01:22:58
2993,defi-prices,0,211677,blockchain-analytics-cg,115,2024-01-02 01:23:17
2994,mempool-events,1,785919,blockchain-analytics-cg,295,2024-01-02 01:23:22
2995,alert-high-value,5,735102,blockchain-analytics-cg,452,2024-01-02 01:24:02
2996,mempool-events,2,406738,blockchain-analytics-cg,299,2024-01-02 01:24:40
2997,defi-prices,2,935508,blockchain-analytics-cg,464,2024-01-02 01:25:30
2998,defi-prices,2,952140,blockchain-analytics-cg,48,2024-01-02 01:26:03
2999,aggregated-metrics,6,284304,blockchain-analytics-cg,428,2024-01-02 01:26:28
3000,mempool-events,6,752521,blockchain-analytics-cg,482,2024-01-02 01:27:09
3001,defi-prices,1,492149,blockchain-analytics-cg,276,2024-01-02 01:27:30
3002,alert-high-value,0,165764,blockchain-analytics-cg,94,2024-01-02 01:28:00
3003,aggregated-metrics,0,244476,blockchain-analytics-cg,49,2024-01-02 01:28:31
3004,aggregated-metrics,3,364108,blockchain-analytics-cg,450,2024-01-02 01:28:48
3005,aggregated-metrics,6,819808,blockchain-analytics-cg,383,2024-01-02 01:29:00
3006,alert-high-value,4,568280,blockchain-analytics-cg,237,2024-01-02 01:29:12
3007,alert-high-value,4,217389,blockchain-analytics-cg,104,2024-01-02 01:30:04
3008,aggregated-metrics,2,287535,blockchain-analytics-cg,17,2024-01-02 01:30:35
3009,aggregated-metrics,7,65272,blockchain-analytics-cg,99,2024-01-02 01:31:13
3010,defi-prices,5,106408,blockchain-analytics-cg,153,2024-01-02 01:32:00
3011,mempool-events,2,267145,blockchain-analytics-cg,372,2024-01-02 01:32:45
3012,alert-high-value,2,348978,blockchain-analytics-cg,237,2024-01-02 01:33:34
3013,alert-high-value,7,286007,blockchain-analytics-cg,230,2024-01-02 01:33:46
3014,alert-high-value,6,258536,blockchain-analytics-cg,204,2024-01-02 01:34:45
3015,aggregated-metrics,2,641143,blockchain-analytics-cg,64,2024-01-02 01:34:49
3016,aggregated-metrics,6,410640,blockchain-analytics-cg,258,2024-01-02 01:35:35
3017,alert-high-value,1,750039,blockchain-analytics-cg,170,2024-01-02 01:36:24
3018,defi-prices,1,660284,blockchain-analytics-cg,31,2024-01-02 01:36:55
3019,defi-prices,3,738095,blockchain-analytics-cg,235,2024-01-02 01:37:12
3020,aggregated-metrics,4,179245,blockchain-analytics-cg,375,2024-01-02 01:38:00
3021,defi-prices,5,418288,blockchain-analytics-cg,416,2024-01-02 01:38:05
3022,alert-high-value,3,479840,blockchain-analytics-cg,78,2024-01-02 01:38:19
3023,alert-high-value,5,992033,blockchain-analytics-cg,27,2024-01-02 01:38:35
3024,alert-high-value,3,965592,blockchain-analytics-cg,46,2024-01-02 01:38:43
3025,mempool-events,4,872433,blockchain-analytics-cg,242,2024-01-02 01:39:00
3026,defi-prices,5,962730,blockchain-analytics-cg,350,2024-01-02 01:39:04
3027,aggregated-metrics,6,870378,blockchain-analytics-cg,388,2024-01-02 01:39:25
3028,aggregated-metrics,4,788978,blockchain-analytics-cg,424,2024-01-02 01:39:57
3029,alert-high-value,0,757940,blockchain-analytics-cg,220,2024-01-02 01:40:04
3030,aggregated-metrics,6,175922,blockchain-analytics-cg,244,2024-01-02 01:40:35
3031,mempool-events,4,829656,blockchain-analytics-cg,103,2024-01-02 01:41:08
3032,alert-high-value,3,735497,blockchain-analytics-cg,397,2024-01-02 01:42:04
3033,aggregated-metrics,5,851269,blockchain-analytics-cg,471,2024-01-02 01:42:41
3034,mempool-events,7,189069,blockchain-analytics-cg,81,2024-01-02 01:43:05
3035,mempool-events,6,22072,blockchain-analytics-cg,223,2024-01-02 01:43:53
3036,defi-prices,1,873143,blockchain-analytics-cg,453,2024-01-02 01:44:40
3037,aggregated-metrics,6,666108,blockchain-analytics-cg,309,2024-01-02 01:44:42
3038,mempool-events,3,736924,blockchain-analytics-cg,494,2024-01-02 01:44:53
