window_id,window_start,window_end,token,chain,msg_count,avg_price,min_price,max_price,total_volume_usd,price_change_pct,alert_triggered
973,2024-01-01 08:06:00,2024-01-01 08:06:30,OP,optimism,281,2.066,1.9629,2.1867,26461334.57,-4.7505,0
974,2024-01-01 08:06:30,2024-01-01 08:07:00,ARB,optimism,134,1.1949,1.1586,1.2642,260651.09,3.5758,0
975,2024-01-01 08:07:00,2024-01-01 08:07:30,ETH,optimism,82,3217.0063,2994.7703,3264.6478,353013200.31,3.7278,0
976,2024-01-01 08:07:30,2024-01-01 08:08:00,LINK,ethereum,120,18.3802,17.3809,19.0743,282169383.75,-3.8275,0
977,2024-01-01 08:08:00,2024-01-01 08:08:30,BNB,ethereum,128,428.9951,393.4565,444.1796,104241784.21,-3.1957,0
978,2024-01-01 08:08:30,2024-01-01 08:09:00,OP,polygon,301,2.1547,2.0303,2.1259,92444433.77,4.1833,0
979,2024-01-01 08:09:00,2024-01-01 08:09:30,USDT,optimism,306,0.9937,0.9546,1.0681,6495247.96,3.2486,1
980,2024-01-01 08:09:30,2024-01-01 08:10:00,OP,ethereum,93,2.1294,1.9758,2.2454,205440167.67,4.8801,0
981,2024-01-01 08:10:00,2024-01-01 08:10:30,BNB,arbitrum,73,412.6733,401.276,447.3321,254453769.93,4.9393,1
982,2024-01-01 08:10:30,2024-01-01 08:11:00,BTC,arbitrum,357,64399.4833,62415.4991,68395.0435,103839781.1,2.3597,0
983,2024-01-01 08:11:00,2024-01-01 08:11:30,MATIC,polygon,77,0.8663,0.7961,0.8622,220505632.43,2.3043,0
984,2024-01-01 08:11:30,2024-01-01 08:12:00,BTC,polygon,236,63643.0209,61015.2372,66924.3382,408366007.25,1.7622,0
985,2024-01-01 08:12:00,2024-01-01 08:12:30,ETH,arbitrum,240,3264.5423,3121.9981,3244.8369,171349745.21,0.6521,0
986,2024-01-01 08:12:30,2024-01-01 08:13:00,ETH,arbitrum,245,3162.4598,3087.8868,3322.8314,118418061.47,-4.7103,0
987,2024-01-01 08:13:00,2024-01-01 08:13:30,BNB,ethereum,249,423.0725,398.3156,435.3265,251113694.27,0.6707,0
988,2024-01-01 08:13:30,2024-01-01 08:14:00,SOL,arbitrum,139,176.8174,166.6751,179.1423,59387397.73,-2.7327,0
989,2024-01-01 08:14:00,2024-01-01 08:14:30,BTC,arbitrum,313,64461.6396,63085.4043,66593.6531,375098020.38,-2.8458,0
990,2024-01-01 08:14:30,2024-01-01 08:15:00,USDT,optimism,255,0.9764,0.9712,1.0104,256942074.59,1.5048,0
991,2024-01-01 08:15:00,2024-01-01 08:15:30,BTC,ethereum,13,63639.3622,63315.8862,66585.5633,437876036.31,-0.9549,1
992,2024-01-01 08:15:30,2024-01-01 08:16:00,MATIC,ethereum,494,0.8729,0.8143,0.8762,141487158.08,-0.7643,0
993,2024-01-01 08:16:00,2024-01-01 08:16:30,SOL,arbitrum,320,178.8211,170.7575,178.9246,484016767.08,4.786,1
994,2024-01-01 08:16:30,2024-01-01 08:17:00,SOL,ethereum,256,172.9586,164.9158,186.9407,47762566.94,1.5273,1
995,2024-01-01 08:17:00,2024-01-01 08:17:30,BTC,polygon,164,64932.1548,63175.3746,68492.6045,64129165.78,3.9596,0
996,2024-01-01 08:17:30,2024-01-01 08:18:00,ARB,polygon,261,1.2054,1.117,1.2578,235749827.69,-1.1151,1
997,2024-01-01 08:18:00,2024-01-01 08:18:30,BTC,polygon,366,64435.5089,64295.9829,68580.4621,66463694.38,-3.3849,0
998,2024-01-01 08:18:30,2024-01-01 08:19:00,USDC,optimism,88,0.9781,0.9745,1.0368,81770092.33,0.4346,1
999,2024-01-01 08:19:00,2024-01-01 08:19:30,SOL,polygon,485,178.9474,168.5785,179.1813,325372054.84,0.8106,0
1000,2024-01-01 08:19:30,2024-01-01 08:20:00,LINK,arbitrum,298,18.1473,18.1271,19.384,285195718.8,-4.9173,0
1001,2024-01-01 08:20:00,2024-01-01 08:20:30,USDT,polygon,181,1.0298,0.9643,1.0374,299416899.98,-2.2816,0
1002,2024-01-01 08:20:30,2024-01-01 08:21:00,BTC,polygon,236,65825.8179,61338.1996,68068.6016,279503027.34,2.7944,1
1003,2024-01-01 08:21:00,2024-01-01 08:21:30,ARB,optimism,117,1.211,1.1688,1.2148,211067715.43,2.3793,0
1004,2024-01-01 08:21:30,2024-01-01 08:22:00,OP,ethereum,315,2.1386,2.0131,2.2414,441349139.85,4.5434,0
1005,2024-01-01 08:22:00,2024-01-01 08:22:30,USDT,arbitrum,106,1.0105,0.9451,1.0601,61488001.97,2.3144,1
1006,2024-01-01 08:22:30,2024-01-01 08:23:00,USDT,arbitrum,181,1.0069,0.9487,1.0698,119160448.24,-0.8531,0
1007,2024-01-01 08:23:00,2024-01-01 08:23:30,LINK,optimism,400,18.7512,17.6554,18.8852,324326933.17,-3.6163,1
1008,2024-01-01 08:23:30,2024-01-01 08:24:00,MATIC,polygon,313,0.8628,0.7918,0.869,432602176.17,-2.8947,0
1009,2024-01-01 08:24:00,2024-01-01 08:24:30,OP,ethereum,276,2.0902,2.002,2.2444,335783783.58,-2.6777,1
1010,2024-01-01 08:24:30,2024-01-01 08:25:00,MATIC,ethereum,399,0.8649,0.8131,0.9032,113425819.05,-0.6759,0
1011,2024-01-01 08:25:00,2024-01-01 08:25:30,ARB,arbitrum,56,1.1917,1.1212,1.2551,262710380.79,3.0981,0
1012,2024-01-01 08:25:30,2024-01-01 08:26:00,BTC,ethereum,170,64967.4917,63991.4932,68453.3318,486381151.07,3.3208,0
1013,2024-01-01 08:26:00,2024-01-01 08:26:30,SOL,arbitrum,304,170.8063,165.7547,179.0666,278425543.79,-4.5679,0
1014,2024-01-01 08:26:30,2024-01-01 08:27:00,LINK,ethereum,407,18.4048,17.5439,19.5758,319848621.9,0.2588,0
1015,2024-01-01 08:27:00,2024-01-01 08:27:30,USDT,arbitrum,199,1.0133,0.9887,1.0571,54317104.43,-3.1374,1
1016,2024-01-01 08:27:30,2024-01-01 08:28:00,LINK,ethereum,493,18.6919,17.3756,18.9837,279982301.11,0.6741,0
1017,2024-01-01 08:28:00,2024-01-01 08:28:30,SOL,polygon,78,178.3476,171.5499,186.4449,35155936.85,-2.5873,0
1018,2024-01-01 08:28:30,2024-01-01 08:29:00,ETH,optimism,113,3123.6572,3165.9132,3350.8255,479989495.14,-1.5901,0
1019,2024-01-01 08:29:00,2024-01-01 08:29:30,BNB,ethereum,201,409.2311,400.8598,431.7776,296130782.71,-4.2308,0
1020,2024-01-01 08:29:30,2024-01-01 08:30:00,MATIC,ethereum,246,0.8364,0.8338,0.8622,227234071.25,4.4097,0
1021,2024-01-01 08:30:00,2024-01-01 08:30:30,ARB,optimism,361,1.2294,1.1165,1.2403,126928372.54,-3.3186,1
1022,2024-01-01 08:30:30,2024-01-01 08:31:00,OP,polygon,286,2.079,2.0077,2.238,81555839.67,2.1057,0
1023,2024-01-01 08:31:00,2024-01-01 08:31:30,BTC,ethereum,455,66384.2203,62953.5975,68408.6268,196374291.55,-0.087,0
1024,2024-01-01 08:31:30,2024-01-01 08:32:00,USDC,ethereum,392,0.9998,0.9333,1.0169,463094764.07,1.7508,1
1025,2024-01-01 08:32:00,2024-01-01 08:32:30,ETH,polygon,276,3276.3834,3024.4773,3416.698,57649374.09,-0.0049,0
1026,2024-01-01 08:32:30,2024-01-01 08:33:00,MATIC,polygon,214,0.8386,0.8289,0.8753,438837307.56,1.2926,0
1027,2024-01-01 08:33:00,2024-01-01 08:33:30,BNB,optimism,161,428.6361,411.5665,426.8382,16221909.56,3.9732,0
1028,2024-01-01 08:33:30,2024-01-01 08:34:00,SOL,optimism,411,173.1777,166.1865,184.9798,50357459.18,3.9014,0
1029,2024-01-01 08:34:00,2024-01-01 08:34:30,SOL,optimism,98,179.1978,164.9249,178.169,32940417.75,-4.3138,0
1030,2024-01-01 08:34:30,2024-01-01 08:35:00,BNB,arbitrum,361,411.6376,394.4268,429.5132,466364024.82,-0.1573,0
1031,2024-01-01 08:35:00,2024-01-01 08:35:30,ARB,ethereum,168,1.1795,1.1755,1.2643,106036049.12,0.0397,0
1032,2024-01-01 08:35:30,2024-01-01 08:36:00,BTC,polygon,409,63279.2754,61509.1055,67198.0976,389957052.37,3.7071,0
1033,2024-01-01 08:36:00,2024-01-01 08:36:30,ARB,optimism,196,1.1752,1.1714,1.2607,434521122.19,2.0718,1
1034,2024-01-01 08:36:30,2024-01-01 08:37:00,LINK,polygon,217,18.2521,17.2171,19.2885,11009021.12,-4.0871,1
1035,2024-01-01 08:37:00,2024-01-01 08:37:30,BTC,ethereum,246,63903.1443,63120.0228,65688.5195,371240646.66,-4.1698,0
1036,2024-01-01 08:37:30,2024-01-01 08:38:00,LINK,ethereum,83,18.272,18.0392,19.7762,171339665.07,2.75,0
1037,2024-01-01 08:38:00,2024-01-01 08:38:30,LINK,arbitrum,444,18.6023,17.787,18.8966,164053968.71,0.0862,0
1038,2024-01-01 08:38:30,2024-01-01 08:39:00,MATIC,optimism,438,0.871,0.7943,0.9074,41646463.1,-0.0379,1
1039,2024-01-01 08:39:00,2024-01-01 08:39:30,BTC,optimism,103,66102.2937,63709.4754,69213.6188,316317306.65,-3.086,0
1040,2024-01-01 08:39:30,2024-01-01 08:40:00,ETH,ethereum,86,3217.4825,2991.2718,3423.0979,237473888.61,-2.6379,0
1041,2024-01-01 08:40:00,2024-01-01 08:40:30,OP,arbitrum,400,2.1448,2.0157,2.1644,189178705.68,0.2718,0
1042,2024-01-01 08:40:30,2024-01-01 08:41:00,MATIC,optimism,155,0.8523,0.8035,0.8655,170300658.3,0.4824,0
1043,2024-01-01 08:41:00,2024-01-01 08:41:30,ETH,optimism,233,3217.6857,3142.4213,3338.2196,161914767.73,-3.1438,1
1044,2024-01-01 08:41:30,2024-01-01 08:42:00,LINK,arbitrum,451,17.9726,17.3909,19.2036,353734951.43,-1.7662,0
1045,2024-01-01 08:42:00,2024-01-01 08:42:30,MATIC,ethereum,134,0.8301,0.8041,0.8699,127837128.95,-2.7513,0
1046,2024-01-01 08:42:30,2024-01-01 08:43:00,MATIC,optimism,137,0.8722,0.8226,0.8765,313204666.54,-2.9327,0
1047,2024-01-01 08:43:00,2024-01-01 08:43:30,ETH,ethereum,274,3177.3436,2986.0564,3272.3842,61049224.31,-4.465,0
1048,2024-01-01 08:43:30,2024-01-01 08:44:00,OP,optimism,296,2.144,1.9918,2.1509,231366434.11,4.773,0
1049,2024-01-01 08:44:00,2024-01-01 08:44:30,BNB,polygon,217,427.7997,395.9603,443.2208,16668879.7,-1.7855,0
1050,2024-01-01 08:44:30,2024-01-01 08:45:00,BNB,polygon,397,431.3583,392.1027,429.4297,32862591.83,-2.1662,0
1051,2024-01-01 08:45:00,2024-01-01 08:45:30,USDT,ethereum,330,0.9816,0.9387,1.0116,137902253.28,1.6509,0
1052,2024-01-01 08:45:30,2024-01-01 08:46:00,USDT,optimism,410,1.0022,0.9404,1.0612,305499763.17,-1.0094,1
1053,2024-01-01 08:46:00,2024-01-01 08:46:30,USDC,arbitrum,146,1.0067,0.9787,1.0293,130208927.35,-2.7693,0
1054,2024-01-01 08:46:30,2024-01-01 08:47:00,BNB,ethereum,245,420.7516,400.7677,448.5195,217965334.47,4.8667,0
1055,2024-01-01 08:47:00,2024-01-01 08:47:30,LINK,arbitrum,161,18.6867,18.2421,19.3904,86709962.14,2.9556,1
1056,2024-01-01 08:47:30,2024-01-01 08:48:00,USDT,arbitrum,254,1.0197,0.9685,1.0276,31099997.56,-2.2476,0
1057,2024-01-01 08:48:00,2024-01-01 08:48:30,LINK,arbitrum,233,18.6364,17.4611,19.4126,190071574.98,0.7588,0
1058,2024-01-01 08:48:30,2024-01-01 08:49:00,USDC,polygon,82,0.9742,0.973,1.0675,285766984.76,-3.0842,0
1059,2024-01-01 08:49:00,2024-01-01 08:49:30,USDC,polygon,90,1.007,0.9674,1.0473,53387254.93,-4.1015,0
1060,2024-01-01 08:49:30,2024-01-01 08:50:00,MATIC,polygon,492,0.8322,0.8013,0.8739,213966794.44,2.4079,0
1061,2024-01-01 08:50:00,2024-01-01 08:50:30,SOL,optimism,334,171.4501,169.2343,179.7813,498084750.88,2.3758,0
1062,2024-01-01 08:50:30,2024-01-01 08:51:00,USDC,ethereum,146,1.021,0.9797,1.0639,130750527.96,-0.4941,1
1063,2024-01-01 08:51:00,2024-01-01 08:51:30,ARB,polygon,451,1.2323,1.1624,1.2172,451148138.68,0.8952,0
1064,2024-01-01 08:51:30,2024-01-01 08:52:00,BNB,arbitrum,64,416.6262,412.5406,433.7711,38561215.49,-3.2687,0
1065,2024-01-01 08:52:00,2024-01-01 08:52:30,ARB,ethereum,258,1.22,1.1183,1.2397,403103423.93,3.2817,0
1066,2024-01-01 08:52:30,2024-01-01 08:53:00,BTC,ethereum,145,63741.8403,63860.5782,69287.7029,302659784.96,-0.0155,0
1067,2024-01-01 08:53:00,2024-01-01 08:53:30,BNB,ethereum,13,427.0561,401.9177,424.2201,404384941.88,3.7811,0
1068,2024-01-01 08:53:30,2024-01-01 08:54:00,BTC,polygon,287,65895.1784,61069.1167,68018.8825,472004544.21,1.6183,0
1069,2024-01-01 08:54:00,2024-01-01 08:54:30,MATIC,arbitrum,17,0.8644,0.7918,0.8619,395433630.62,0.9532,1
1070,2024-01-01 08:54:30,2024-01-01 08:55:00,SOL,arbitrum,184,172.9306,168.1189,178.9095,326191625.45,0.5515,0
1071,2024-01-01 08:55:00,2024-01-01 08:55:30,OP,arbitrum,252,2.0981,2.0365,2.1934,327851534.61,-1.2535,1
1072,2024-01-01 08:55:30,2024-01-01 08:56:00,ARB,ethereum,165,1.2358,1.1233,1.2795,79768889.4,-4.6631,1
1073,2024-01-01 08:56:00,2024-01-01 08:56:30,LINK,ethereum,136,18.2235,17.9058,18.7158,401155789.69,-3.6921,0
1074,2024-01-01 08:56:30,2024-01-01 08:57:00,USDT,optimism,229,1.0132,0.9438,1.0365,483057523.5,-2.7822,0
1075,2024-01-01 08:57:00,2024-01-01 08:57:30,MATIC,polygon,152,0.8419,0.8031,0.8875,37895.06,-4.8013,0
1076,2024-01-01 08:57:30,2024-01-01 08:58:00,USDC,optimism,488,0.9948,0.9702,1.0587,416216605.96,-4.0992,0
1077,2024-01-01 08:58:00,2024-01-01 08:58:30,MATIC,polygon,190,0.8476,0.8192,0.8877,424168671.39,-0.3454,1
1078,2024-01-01 08:58:30,2024-01-01 08:59:00,ETH,arbitrum,50,3229.8325,3131.1858,3260.3408,426354392.89,-3.5076,0
1079,2024-01-01 08:59:00,2024-01-01 08:59:30,USDT,optimism,433,1.0212,0.983,1.0266,260347796.41,4.9685,0
1080,2024-01-01 08:59:30,2024-01-01 09:00:00,SOL,arbitrum,356,173.6067,171.2025,179.9316,344631956.32,1.2397,0
1081,2024-01-01 09:00:00,2024-01-01 09:00:30,OP,ethereum,397,2.0427,2.055,2.202,74387972.2,-1.2545,0
1082,2024-01-01 09:00:30,2024-01-01 09:01:00,SOL,optimism,454,173.5339,167.351,178.4371,499279141.22,-1.0313,0
1083,2024-01-01 09:01:00,2024-01-01 09:01:30,BTC,polygon,366,63658.2616,63718.2726,65953.1494,478986955.06,4.8693,1
1084,2024-01-01 09:01:30,2024-01-01 09:02:00,OP,optimism,492,2.0586,1.9701,2.1247,125079471.31,1.3316,0
1085,2024-01-01 09:02:00,2024-01-01 09:02:30,USDC,ethereum,107,0.9745,0.9688,1.0686,128726839.1,-1.3436,0
1086,2024-01-01 09:02:30,2024-01-01 09:03:00,ETH,optimism,195,3253.9276,3142.9363,3380.7083,248701832.82,-4.6897,0
1087,2024-01-01 09:03:00,2024-01-01 09:03:30,USDT,ethereum,30,0.9769,0.9474,1.0492,408981165.14,1.4269,0
1088,2024-01-01 09:03:30,2024-01-01 09:04:00,MATIC,optimism,19,0.8674,0.8209,0.8598,77361970.01,-4.0374,0
1089,2024-01-01 09:04:00,2024-01-01 09:04:30,OP,optimism,39,2.1345,2.0619,2.1252,106632253.03,4.329,0
1090,2024-01-01 09:04:30,2024-01-01 09:05:00,LINK,optimism,428,18.2108,18.2628,19.6699,40409188.23,-3.6943,0
1091,2024-01-01 09:05:00,2024-01-01 09:05:30,MATIC,ethereum,233,0.8454,0.806,0.8971,274421825.17,3.8666,0
1092,2024-01-01 09:05:30,2024-01-01 09:06:00,MATIC,optimism,372,0.831,0.7942,0.8936,146781106.64,0.3393,1
1093,2024-01-01 09:06:00,2024-01-01 09:06:30,BNB,arbitrum,113,411.7337,397.1955,426.0521,216620662.31,0.1118,1
1094,2024-01-01 09:06:30,2024-01-01 09:07:00,ARB,arbitrum,133,1.2024,1.1203,1.2192,368376374.91,2.6561,0
1095,2024-01-01 09:07:00,2024-01-01 09:07:30,USDT,arbitrum,72,0.9837,0.9579,1.0169,8191208.14,-1.7822,0
1096,2024-01-01 09:07:30,2024-01-01 09:08:00,USDT,arbitrum,62,1.011,0.9832,1.0694,14962436.37,-1.7603,0
1097,2024-01-01 09:08:00,2024-01-01 09:08:30,BNB,polygon,74,420.7194,414.043,428.9638,404374716.31,2.0847,0
1098,2024-01-01 09:08:30,2024-01-01 09:09:00,ARB,optimism,276,1.2128,1.1405,1.2559,208917300.25,0.5326,0
1099,2024-01-01 09:09:00,2024-01-01 09:09:30,ETH,ethereum,68,3209.0021,3095.0169,3411.6064,172667150.99,1.9753,1
1100,2024-01-01 09:09:30,2024-01-01 09:10:00,BNB,optimism,229,432.0014,409.379,441.1926,333361396.79,-1.0604,0
1101,2024-01-01 09:10:00,2024-01-01 09:10:30,USDT,optimism,439,1.0063,0.9671,1.0521,199249259.65,1.053,0
1102,2024-01-01 09:10:30,2024-01-01 09:11:00,OP,arbitrum,240,2.1012,2.0351,2.1998,97856368.43,0.0949,0
1103,2024-01-01 09:11:00,2024-01-01 09:11:30,BTC,polygon,71,66621.9036,62047.7141,67784.6556,119537142.82,-3.4463,0
1104,2024-01-01 09:11:30,2024-01-01 09:12:00,BNB,ethereum,166,425.988,393.2561,445.6862,350312119.02,4.3158,0
1105,2024-01-01 09:12:00,2024-01-01 09:12:30,ETH,ethereum,497,3175.3439,3150.2249,3321.7543,10751883.08,4.6134,0
1106,2024-01-01 09:12:30,2024-01-01 09:13:00,ETH,ethereum,66,3192.303,2994.53,3403.6277,110666344.29,1.2438,0
1107,2024-01-01 09:13:00,2024-01-01 09:13:30,SOL,arbitrum,141,178.922,172.9533,178.3874,334932309.87,4.6273,0
1108,2024-01-01 09:13:30,2024-01-01 09:14:00,ETH,polygon,281,3241.8728,3034.2274,3376.9802,397758241.15,2.1418,0
1109,2024-01-01 09:14:00,2024-01-01 09:14:30,OP,ethereum,299,2.0373,2.0288,2.1535,105503755.35,2.439,0
1110,2024-01-01 09:14:30,2024-01-01 09:15:00,ARB,ethereum,380,1.1794,1.1316,1.2241,383630228.34,-3.545,0
1111,2024-01-01 09:15:00,2024-01-01 09:15:30,ETH,polygon,327,3208.1825,3049.9652,3363.936,414788404.23,3.5397,0
1112,2024-01-01 09:15:30,2024-01-01 09:16:00,USDT,ethereum,153,0.9704,0.9645,1.0257,415864626.89,-2.7955,0
1113,2024-01-01 09:16:00,2024-01-01 09:16:30,LINK,ethereum,246,18.3744,17.7874,18.8477,148687558.55,-1.7424,0
1114,2024-01-01 09:16:30,2024-01-01 09:17:00,MATIC,arbitrum,151,0.8669,0.7926,0.8939,236701434.79,-3.7475,0
1115,2024-01-01 09:17:00,2024-01-01 09:17:30,BTC,arbitrum,263,65601.5538,60598.0356,69516.1513,21492178.95,2.8251,0
1116,2024-01-01 09:17:30,2024-01-01 09:18:00,MATIC,arbitrum,171,0.8647,0.7926,0.8915,474795138.35,-1.9439,0
1117,2024-01-01 09:18:00,2024-01-01 09:18:30,BNB,arbitrum,127,420.2184,409.8103,439.1749,55486682.85,-2.0355,0
1118,2024-01-01 09:18:30,2024-01-01 09:19:00,ARB,polygon,319,1.2276,1.1414,1.2326,23969178.5,4.2188,0
1119,2024-01-01 09:19:00,2024-01-01 09:19:30,BNB,optimism,260,424.0066,396.5603,427.0738,182222800.07,3.0956,0
1120,2024-01-01 09:19:30,2024-01-01 09:20:00,BNB,optimism,213,408.0738,391.7999,432.5787,283730771.81,-3.6551,0
1121,2024-01-01 09:20:00,2024-01-01 09:20:30,BTC,ethereum,309,63224.9859,61982.5835,69088.6894,288191980.43,-1.5678,0
1122,2024-01-01 09:20:30,2024-01-01 09:21:00,USDT,arbitrum,354,1.0022,0.9431,1.0443,463844835.48,4.4738,0
1123,2024-01-01 09:21:00,2024-01-01 09:21:30,BNB,polygon,220,408.987,401.4312,446.4788,47819748.11,4.3974,0
1124,2024-01-01 09:21:30,2024-01-01 09:22:00,LINK,optimism,159,18.7353,17.6408,18.9601,155538601.19,2.6223,0
1125,2024-01-01 09:22:00,2024-01-01 09:22:30,ETH,arbitrum,228,3112.0542,2990.2206,3282.4685,484000420.76,-4.7552,1
1126,2024-01-01 09:22:30,2024-01-01 09:23:00,ARB,optimism,258,1.1798,1.1371,1.2378,230820631.93,0.4018,0
1127,2024-01-01 09:23:00,2024-01-01 09:23:30,ARB,arbitrum,481,1.2349,1.1431,1.2756,14642558.67,-2.3728,0
1128,2024-01-01 09:23:30,2024-01-01 09:24:00,LINK,arbitrum,115,18.8857,17.613,19.1837,216910969.18,-1.7501,0
1129,2024-01-01 09:24:00,2024-01-01 09:24:30,MATIC,polygon,232,0.866,0.8006,0.8995,185998743.21,-2.4988,0
1130,2024-01-01 09:24:30,2024-01-01 09:25:00,OP,ethereum,254,2.0866,2.0405,2.1927,173986764.67,-3.0121,1
1131,2024-01-01 09:25:00,2024-01-01 09:25:30,USDC,arbitrum,35,1.0145,0.9323,1.0213,103366995.72,-4.3638,0
1132,2024-01-01 09:25:30,2024-01-01 09:26:00,ETH,ethereum,366,3168.797,3133.5295,3315.4295,115921813.85,2.3613,0
1133,2024-01-01 09:26:00,2024-01-01 09:26:30,SOL,polygon,475,171.7927,167.0869,183.5238,79078919.45,-0.0565,1
1134,2024-01-01 09:26:30,2024-01-01 09:27:00,BNB,arbitrum,179,416.1261,397.3766,440.1295,171412834.64,1.0645,1
1135,2024-01-01 09:27:00,2024-01-01 09:27:30,BTC,polygon,325,63549.6139,63391.6224,66035.1145,19411022.17,0.6943,0
1136,2024-01-01 09:27:30,2024-01-01 09:28:00,OP,optimism,149,2.1254,1.9985,2.236,297827860.55,1.6368,0
1137,2024-01-01 09:28:00,2024-01-01 09:28:30,ARB,arbitrum,294,1.1761,1.1843,1.2611,52162344.9,-3.3989,1
1138,2024-01-01 09:28:30,2024-01-01 09:29:00,BTC,optimism,47,66655.8146,62942.8618,68910.8137,30471217.72,3.3341,0
1139,2024-01-01 09:29:00,2024-01-01 09:29:30,SOL,optimism,132,173.3243,163.9124,180.7824,229687910.26,3.651,0
1140,2024-01-01 09:29:30,2024-01-01 09:30:00,SOL,polygon,274,175.8991,167.8347,178.0232,180585488.83,-3.5929,1
1141,2024-01-01 09:30:00,2024-01-01 09:30:30,LINK,polygon,401,18.8043,17.5438,18.7577,475988699.21,-3.7002,0
1142,2024-01-01 09:30:30,2024-01-01 09:31:00,OP,optimism,201,2.0453,2.0008,2.1984,257059228.53,-1.9377,0
1143,2024-01-01 09:31:00,2024-01-01 09:31:30,OP,arbitrum,109,2.1144,1.9684,2.2248,302936971.05,2.7581,0
1144,2024-01-01 09:31:30,2024-01-01 09:32:00,OP,optimism,496,2.0768,2.0251,2.2364,391172031.87,-4.6355,0
1145,2024-01-01 09:32:00,2024-01-01 09:32:30,BTC,ethereum,223,65489.1,62230.0393,67019.7406,471214615.68,-4.7943,0
1146,2024-01-01 09:32:30,2024-01-01 09:33:00,LINK,arbitrum,76,18.257,18.2926,19.0303,38389556.77,1.3811,0
1147,2024-01-01 09:33:00,2024-01-01 09:33:30,BTC,optimism,345,65802.4929,63005.9969,65892.3526,183572698.73,-1.1337,1
1148,2024-01-01 09:33:30,2024-01-01 09:34:00,ARB,optimism,472,1.1934,1.1619,1.2257,264045172.14,-4.4688,0
1149,2024-01-01 09:34:00,2024-01-01 09:34:30,MATIC,ethereum,332,0.8557,0.7927,0.8591,28939455.82,3.0756,0
1150,2024-01-01 09:34:30,2024-01-01 09:35:00,ETH,ethereum,402,3270.3295,3068.7625,3282.738,63994309.32,-2.8231,1
1151,2024-01-01 09:35:00,2024-01-01 09:35:30,USDT,polygon,344,0.9945,0.9607,1.0538,473799297.97,1.6833,1
1152,2024-01-01 09:35:30,2024-01-01 09:36:00,BNB,ethereum,345,426.3003,393.4033,433.7124,15214337.56,0.7645,0
1153,2024-01-01 09:36:00,2024-01-01 09:36:30,USDT,polygon,102,1.006,0.9432,1.0674,461852573.88,-0.5947,0
1154,2024-01-01 09:36:30,2024-01-01 09:37:00,BNB,arbitrum,151,413.8383,403.2157,433.5578,365924821.91,0.2949,0
1155,2024-01-01 09:37:00,2024-01-01 09:37:30,ARB,polygon,390,1.1761,1.1165,1.2245,263510342.13,-1.5608,0
1156,2024-01-01 09:37:30,2024-01-01 09:38:00,USDC,arbitrum,82,0.9721,0.9544,1.0452,61161987.27,-0.7537,1
1157,2024-01-01 09:38:00,2024-01-01 09:38:30,USDT,arbitrum,471,1.0186,0.9682,1.0367,58104483.95,-1.8495,0
1158,2024-01-01 09:38:30,2024-01-01 09:39:00,BTC,polygon,401,64841.8037,60556.1277,66005.2739,488618153.14,1.0255,1
1159,2024-01-01 09:39:00,2024-01-01 09:39:30,USDT,optimism,367,0.9965,0.9897,1.0637,20561541.0,-1.8306,0
1160,2024-01-01 09:39:30,2024-01-01 09:40:00,OP,polygon,444,2.1264,2.0021,2.2348,479371194.47,-3.2412,1
1161,2024-01-01 09:40:00,2024-01-01 09:40:30,SOL,polygon,402,177.4197,170.5379,179.7654,485742235.5,3.7409,0
1162,2024-01-01 09:40:30,2024-01-01 09:41:00,ETH,optimism,124,3108.0269,3098.048,3237.2088,313511918.1,4.8728,0
1163,2024-01-01 09:41:00,2024-01-01 09:41:30,USDT,polygon,21,1.0124,0.9357,1.021,188938964.87,2.7067,1
1164,2024-01-01 09:41:30,2024-01-01 09:42:00,BTC,arbitrum,189,63807.261,60767.6044,66579.8248,303334805.27,-0.7334,0
1165,2024-01-01 09:42:00,2024-01-01 09:42:30,BNB,optimism,211,419.7113,392.119,444.2189,314835433.47,4.0527,0
1166,2024-01-01 09:42:30,2024-01-01 09:43:00,USDC,arbitrum,378,0.977,0.9566,1.0226,331670903.8,-3.9207,0
1167,2024-01-01 09:43:00,2024-01-01 09:43:30,OP,ethereum,410,2.0752,2.0114,2.1696,222452929.19,2.0184,1
1168,2024-01-01 09:43:30,2024-01-01 09:44:00,BTC,ethereum,32,66779.7849,61548.9671,66729.9076,40610924.94,-2.2681,0
1169,2024-01-01 09:44:00,2024-01-01 09:44:30,ETH,optimism,382,3277.4611,3095.1305,3369.0321,10953585.68,-2.7319,0
1170,2024-01-01 09:44:30,2024-01-01 09:45:00,MATIC,optimism,251,0.8591,0.8153,0.9039,142290864.56,3.2127,0
1171,2024-01-01 09:45:00,2024-01-01 09:45:30,OP,optimism,427,2.1072,1.9966,2.1262,481164117.15,-1.0773,0
1172,2024-01-01 09:45:30,2024-01-01 09:46:00,ETH,polygon,171,3144.8054,3060.653,3259.6636,343772182.95,3.5457,1
1173,2024-01-01 09:46:00,2024-01-01 09:46:30,MATIC,arbitrum,370,0.845,0.8266,0.8669,109837640.43,1.3507,1
1174,2024-01-01 09:46:30,2024-01-01 09:47:00,BTC,polygon,336,65557.1321,63947.337,68106.2423,85846010.26,3.2574,0
1175,2024-01-01 09:47:00,2024-01-01 09:47:30,BTC,polygon,91,63079.0986,63451.2098,68686.0063,488901912.78,1.965,0
